# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.3.1
#@/tick	10093
#@/user_id	a8b00f8d-da25-48f6-bb68-71052c2c8d80
jing dong 	京東	c=3 d=1.87897 t=10093
jing fang 	警方	c=11 d=1.21111e-05 t=10093
jing fang de 	警方的	c=1 d=1.36789e-09 t=10093
jing guo 	經過	c=2 d=2.64567e-05 t=10093
jing ji 	經濟	c=5 d=9.85447e-05 t=10093
jing ji cang 	經濟艙	c=2 d=7.41195e-18 t=10093
jing ji xing shi 	經濟形勢	c=1 d=2.46933e-17 t=10093
jing li 	經歷	c=1 d=0.209088 t=10093
jing li 	經理	c=1 d=0.0207008 t=10093
jing ran 	竟然	c=1 d=0.0169922 t=10093
jing shui 	淨水	c=1 d=0.164474 t=10093
jing tai 	靜態	c=3 d=2.43961 t=10093
jing tai lu you 	靜態路由	c=1 d=0.782705 t=10093
jing ti 	警惕	c=1 d=2.20527e-10 t=10093
jing wei du 	經緯度	c=2 d=0.0985846 t=10093
jing ying 	精英	c=1 d=1.25403e-16 t=10093
jing yuan 	警員	c=1 d=2.38278e-09 t=10093
jiong 	囧	c=1 d=2.55025e-14 t=10093
jiu 	就	c=37 d=0.916517 t=10093
jiu 	舊	c=6 d=1.06711e-07 t=10093
jiu ci 	就此	c=1 d=1.00813e-07 t=10093
jiu fa le 	就發了	c=1 d=2.80536e-18 t=10093
jiu ge yue 	九個月	c=0 d=0.00483156 t=10093
jiu ge yue zhong 	九個月中	c=1 d=0.0485578 t=10093
jiu hui 	就會	c=0 d=2.81798e-13 t=10093
jiu hui dao 	就會到	c=1 d=2.83211e-12 t=10093
jiu jiu 	久久	c=1 d=1.54307e-15 t=10093
jiu na 	就拿	c=1 d=1.82777e-07 t=10093
jiu neng 	就能	c=2 d=0.0140541 t=10093
jiu ri 	九日	c=1 d=5.03217e-10 t=10093
jiu shi 	就是	c=21 d=1.58091 t=10093
jiu suan 	就算	c=1 d=0.00033379 t=10093
jiu wo 	就我	c=3 d=4.78547e-11 t=10093
jiu yi wei 	就意味	c=1 d=0.740818 t=10093
jiu yue 	九月	c=2 d=4.02202e-11 t=10093
jiu zai 	就在	c=1 d=8.1759e-14 t=10093
ju 	劇	c=5 d=4.41864e-13 t=10093
ju 	句	c=1 d=0.697676 t=10093
ju 	局	c=2 d=6.14649e-10 t=10093
ju 	巨	c=4 d=0.021068 t=10093
ju chu 	舉出	c=2 d=5.71296e-12 t=10093
ju da 	巨大	c=1 d=9.71768e-17 t=10093
ju dong 	舉動	c=0 d=1.27871e-11 t=10093
ju guo 	舉國	c=1 d=4.52196e-17 t=10093
ju ji 	劇集	c=1 d=6.28456e-07 t=10093
ju jue 	拒絕	c=1 d=0.0198411 t=10093
ju le bu 	俱樂部	c=1 d=0.382893 t=10093
ju li 	距離	c=3 d=1.21902e-05 t=10093
ju mian 	局面	c=1 d=1.34057e-07 t=10093
ju min 	居民	c=6 d=0.917937 t=10093
ju min qian zheng 	居民簽證	c=1 d=0.0837432 t=10093
ju quan 	俱全	c=1 d=7.56685e-15 t=10093
ju shi 	局勢	c=2 d=2.85931e-08 t=10093
ju shi zhen jing 	局勢震驚	c=1 d=4.63644e-17 t=10093
ju ti 	具體	c=4 d=2.78106 t=10093
ju ti guo cheng 	具體過程	c=1 d=0.99005 t=10093
ju wai 	局外	c=1 d=2.06719e-14 t=10093
ju wai ren 	局外人	c=1 d=2.01615e-14 t=10093
ju xing 	巨型	c=1 d=0.0298969 t=10093
ju xing 	舉行	c=1 d=2.66582e-06 t=10093
ju zhen 	矩陣	c=4 d=1.57738e-18 t=10093
ju zhu 	居住	c=1 d=3.02807e-05 t=10093
juan 	卷	c=2 d=0.0325493 t=10093
jue de 	覺得	c=6 d=0.000633215 t=10093
jue ding 	決定	c=1 d=2.68192e-18 t=10093
jue qi 	崛起	c=1 d=1.8155e-16 t=10093
jun qi 	軍旗	c=1 d=7.79464e-11 t=10093
ka 	卡	c=1 d=9.86286e-15 t=10093
ka bi 	卡比	c=1 d=1.22941e-18 t=10093
ka fei 	咖啡	c=1 d=3.57554e-19 t=10093
kai 	開	c=2 d=0.551563 t=10093
kai che 	開車	c=1 d=0.00527382 t=10093
kai fa 	開發	c=2 d=0.0524931 t=10093
kai fang 	開放	c=3 d=0.00502038 t=10093
kai guo 	開國	c=1 d=1.20424e-10 t=10093
kai le 	開了	c=1 d=1.08927e-06 t=10093
kai le yi ge yue 	開了一個月	c=1 d=2.11441e-15 t=10093
kai qi 	開啓	c=1 d=4.13276e-17 t=10093
kai qiang 	開槍	c=1 d=1.11434e-09 t=10093
kai shi 	開始	c=20 d=0.843665 t=10093
kai tian 	開天	c=1 d=1.11166e-10 t=10093
kai tian pi di 	開天闢地	c=1 d=1.23262e-10 t=10093
kai tian pi di fang zhen 	開天闢地方陣	c=1 d=1.04692e-10 t=10093
kai tou 	開頭	c=1 d=7.9521e-11 t=10093
kan 	看	c=12 d=0.909373 t=10093
kan bu jian 	看不見	c=1 d=0.0461896 t=10093
kan dao 	看到	c=6 d=0.00250389 t=10093
kan de 	看得	c=1 d=0.0274607 t=10093
kan fa 	看法	c=7 d=2.552e-08 t=10093
kan fan 	看番	c=1 d=1.07083e-11 t=10093
kan guo 	看過	c=3 d=0.284094 t=10093
kan kan 	看看	c=2 d=1.64956e-06 t=10093
kan lai 	看來	c=2 d=3.91095e-09 t=10093
kan le 	看了	c=3 d=2.13384e-05 t=10093
kan qing 	看清	c=1 d=9.49743e-12 t=10093
kan si 	看似	c=1 d=7.07234e-14 t=10093
kan wan 	看完	c=3 d=0.218712 t=10093
kang yi 	抗議	c=3 d=2.48837e-09 t=10093
kang yi xing dong 	抗議行動	c=1 d=5.18542e-10 t=10093
kao chu 	考出	c=1 d=0.0753961 t=10093
kao jin 	靠近	c=1 d=1.32084e-09 t=10093
kao le 	考了	c=1 d=1.06825e-12 t=10093
kao lv 	考慮	c=2 d=0.0699748 t=10093
kao shi 	考試	c=1 d=0.101774 t=10093
ke 	克	c=2 d=4.02115e-14 t=10093
ke fu 	客服	c=1 d=2.14083e-14 t=10093
ke guan 	客觀	c=0 d=3.78233e-05 t=10093
ke guan yuan yin 	客觀原因	c=1 d=0.000380129 t=10093
ke ji 	科技	c=2 d=1.73007 t=10093
ke lu 	刻錄	c=1 d=9.52363e-15 t=10093
ke neng 	可能	c=7 d=6.66456e-06 t=10093
ke shi 	可視	c=1 d=3.37431e-14 t=10093
ke wang 	渴望	c=1 d=3.37316e-10 t=10093
ke xiao 	可笑	c=1 d=1.08196e-15 t=10093
ke yan 	科研	c=2 d=0.0370013 t=10093
ke yi 	可以	c=9 d=0.0140156 t=10093
ke yi shuo 	可以說	c=1 d=1.46832e-19 t=10093
ke zhan 	客站	c=1 d=4.04185e-20 t=10093
ke zhe 	刻着	c=1 d=4.27038e-20 t=10093
ke zhen shi 	可真是	c=2 d=3.84768e-18 t=10093
ke zhi 	剋制	c=1 d=4.4279e-06 t=10093
ke zhi 	可治	c=2 d=6.784e-17 t=10093
ke zhi 	可知	c=0 d=4.49964e-16 t=10093
ke zhi ne 	可知呢	c=1 d=9.91567e-19 t=10093
ke zhi neng 	剋制能	c=1 d=4.4501e-05 t=10093
ke zhi nian 	可知年	c=1 d=4.5212e-15 t=10093
ke zhuo 	課桌	c=2 d=1.69258e-14 t=10093
ken ding 	肯定	c=3 d=9.73624e-06 t=10093
keng 	坑	c=1 d=0.0271874 t=10093
kong bai 	空白	c=1 d=0.245367 t=10093
kong bu zhu yi 	恐怖主義	c=1 d=2.60673e-07 t=10093
kong ge 	空格	c=1 d=4.14924e-05 t=10093
kong pa 	恐怕	c=2 d=1.35314e-09 t=10093
kong xin 	空心	c=1 d=2.0322e-19 t=10093
kou dai 	口袋	c=2 d=4.70912e-15 t=10093
kou hong 	口紅	c=1 d=0.484325 t=10093
kou zhao 	口罩	c=1 d=1.93611e-08 t=10093
ku 	庫	c=2 d=0.0223708 t=10093
ku qi 	哭泣	c=1 d=7.78113e-20 t=10093
kua jing 	跨境	c=1 d=3.86005e-08 t=10093
kua qu 	跨區	c=1 d=1.50861e-14 t=10093
kuai 	快	c=3 d=0.876858 t=10093
kuai de 	快的	c=1 d=0.0081887 t=10093
kuai di 	快遞	c=4 d=0.374598 t=10093
kuan dai 	寬帶	c=1 d=8.5345e-19 t=10093
kuang 	狂	c=1 d=0.588605 t=10093
kui sun 	虧損	c=1 d=3.59346e-19 t=10093
kun 	坤	c=2 d=3.82103e-06 t=10093
kuo san 	擴散	c=1 d=0.442639 t=10093
la 	拉	c=1 d=0.0256042 t=10093
la ji 	垃圾	c=1 d=1.14019e-14 t=10093
lai 	來	c=18 d=0.097904 t=10093
lai 	萊	c=3 d=2.22549e-12 t=10093
lai dao 	來到	c=4 d=0.218712 t=10093
lai kan 	來看	c=2 d=9.28533e-11 t=10093
lai le 	來了	c=2 d=7.5617e-07 t=10093
lai shuo 	來說	c=1 d=1.87404e-07 t=10093
lai yuan 	來源	c=1 d=2.78994e-12 t=10093
lai zi 	來自	c=2 d=0.440432 t=10093
lan ka 	藍卡	c=1 d=0.031117 t=10093
lan qiu 	籃球	c=1 d=3.8594e-06 t=10093
lang 	郎	c=1 d=7.93832e-20 t=10093
lang chao 	浪潮	c=1 d=2.69444e-14 t=10093
lang du 	朗讀	c=1 d=0.0208584 t=10093
lang fei 	浪費	c=3 d=0.00324708 t=10093
lang hua 	浪花	c=1 d=0.168638 t=10093
lao 	老	c=1 d=1.69305e-18 t=10093
lao jiao 	勞教	c=1 d=7.33697e-05 t=10093
lao peng you 	老朋友	c=1 d=1.73414e-06 t=10093
lao sao 	牢騷	c=1 d=0.00108628 t=10093
lao shi 	老師	c=4 d=2.19367e-12 t=10093
le 	了	c=120 d=4.53234 t=10093
le ling 	勒令	c=1 d=1.32814e-15 t=10093
le tian 	樂天	c=2 d=4.28681e-19 t=10093
lei 	雷	c=3 d=1.66567e-07 t=10093
lei 	類	c=1 d=0.079659 t=10093
lei ji 	累計	c=0 d=0.0625002 t=10093
lei ji bao gao 	累計報告	c=1 d=0.628135 t=10093
lei si 	類似	c=2 d=2.07248e-07 t=10093
leng dong 	冷凍	c=1 d=1.4012e-05 t=10093
leng dong che 	冷凍車	c=1 d=1.26861e-05 t=10093
leng feng 	冷風	c=1 d=1.41367e-14 t=10093
li 	力	c=2 d=4.69196e-10 t=10093
li 	裏	c=7 d=0.0429217 t=10093
li 	離	c=2 d=0.0475943 t=10093
li chang 	離場	c=1 d=2.91935e-16 t=10093
li de 	離得	c=1 d=1.39528e-07 t=10093
li hong zhang 	李鴻章	c=5 d=1.12973 t=10093
li ji 	立即	c=3 d=0.0578443 t=10093
li jie 	理解	c=3 d=0.000103953 t=10093
li kai 	離開	c=8 d=0.0152112 t=10093
li mian 	裏面	c=1 d=2.08364e-19 t=10093
li nu 	荔奴	c=1 d=3.45973e-14 t=10093
li qi 	戾氣	c=1 d=4.71628e-12 t=10093
li ru 	例如	c=3 d=1.95188 t=10093
li shi 	歷史	c=2 d=0.382893 t=10093
li shi shang 	歷史上	c=2 d=4.86362e-11 t=10093
li shu 	隸屬	c=1 d=0.379083 t=10093
li suo 	利索	c=1 d=5.05567e-06 t=10093
li suo dang ran 	理所當然	c=1 d=5.08101e-06 t=10093
li wai 	例外	c=1 d=7.79331e-09 t=10093
li xi 	利息	c=1 d=4.42249e-20 t=10093
li xing 	理性	c=1 d=7.14342e-14 t=10093
li ya 	莉亞	c=1 d=3.27459e-14 t=10093
li you 	理由	c=4 d=1.17721e-07 t=10093
li zhi 	離職	c=3 d=0.0970561 t=10093
li zi 	例子	c=7 d=1.81966 t=10093
lian 	臉	c=1 d=6.49714e-16 t=10093
lian 	連	c=3 d=8.06816e-06 t=10093
lian ban 	聯辦	c=0 d=1.60993e-15 t=10093
lian ji 	聯機	c=1 d=4.06211e-20 t=10093
lian jie 	鏈接	c=0 d=0.00658748 t=10093
lian meng 	聯盟	c=1 d=0.16696 t=10093
lian shang 	臉上	c=1 d=1.67449e-06 t=10093
lian tong 	聯通	c=1 d=1.35147e-14 t=10093
lian tong 	鍊銅	c=1 d=2.34244e-14 t=10093
liang 	兩	c=3 d=0.135067 t=10093
liang bai wan 	兩百萬	c=1 d=4.85909e-10 t=10093
liang ci 	兩次	c=1 d=1.24714e-10 t=10093
liang dian 	兩點	c=3 d=0.0386954 t=10093
liang ge 	兩個	c=5 d=0.860708 t=10093
liang nian 	兩年	c=3 d=2.33758e-14 t=10093
liang tiao 	兩條	c=1 d=2.84776e-18 t=10093
liang zhe 	兩者	c=1 d=1.55376e-08 t=10093
liao 	廖	c=2 d=4.41696e-05 t=10093
liao 	料	c=1 d=4.22717e-18 t=10093
liao jie 	瞭解	c=2 d=0.0298969 t=10093
liao le 	撂了	c=0 d=6.28456e-08 t=10093
lie 	列	c=0 d=6.22732e-18 t=10093
lie biao 	列表	c=1 d=0.172907 t=10093
lie ju 	列舉	c=3 d=1.86533e-11 t=10093
lie shi 	烈士	c=1 d=2.01061e-11 t=10093
lie tou 	獵頭	c=1 d=3.30918e-20 t=10093
lin 	林	c=1 d=0.794534 t=10093
lin lie 	凜冽	c=1 d=2.15786e-19 t=10093
lin zheng 	林鄭	c=1 d=2.93349e-14 t=10093
ling 	令	c=4 d=4.25855e-06 t=10093
ling 	領	c=1 d=3.00928e-20 t=10093
ling chen 	凌晨	c=1 d=0.594521 t=10093
ling dao ren 	領導人	c=2 d=0.00212284 t=10093
ling hui 	領會	c=1 d=1.28801e-07 t=10093
ling ju 	另據	c=1 d=1.65411e-09 t=10093
ling lie 	泠洌	c=1 d=2.1471e-19 t=10093
ling ren 	令人	c=1 d=6.60565e-05 t=10093
ling tu 	領土	c=1 d=3.24818e-07 t=10093
ling wo 	令我	c=2 d=0.244532 t=10093
ling yi 	另一	c=0 d=0.0106992 t=10093
ling yi ge 	另一個	c=1 d=1.12516e-05 t=10093
ling yi men 	另一門	c=1 d=0.107528 t=10093
liu 	六	c=1 d=1.28844e-11 t=10093
liu 	流	c=2 d=0.0211736 t=10093
liu chang 	流暢	c=1 d=0.0125881 t=10093
liu hua 	六花	c=1 d=5.03645e-20 t=10093
liu li 	琉璃	c=4 d=6.98774e-06 t=10093
liu liang 	流量	c=1 d=8.62027e-19 t=10093
liu nian 	六年	c=3 d=2.07853e-14 t=10093
liu si 	六四	c=3 d=1.45e-16 t=10093
liu xia 	留下	c=1 d=1.47899e-16 t=10093
liu xing 	流行	c=1 d=1.34867e-19 t=10093
liu yue 	六月	c=1 d=5.00707e-10 t=10093
liu yue si ri 	六月四日	c=2 d=9.12396e-16 t=10093
liu zai 	留在	c=1 d=0.00138785 t=10093
liu zhe 	留着	c=1 d=8.76723e-12 t=10093
long yang 	龍陽	c=2 d=1.22899 t=10093
lou 	漏	c=1 d=2.69307e-08 t=10093
lou dong 	漏洞	c=1 d=1.75186e-08 t=10093
lu 	路	c=0 d=0.0267135 t=10093
lu guo 	路過	c=1 d=1.82336e-08 t=10093
lu ren 	路人	c=3 d=0.123687 t=10093
lu wu xuan 	盧武鉉	c=1 d=3.90761e-05 t=10093
lu xian 	路線	c=1 d=1.87985e-14 t=10093
lu xiang 	錄像	c=3 d=4.37521e-09 t=10093
lu yin 	錄音	c=1 d=1.21635e-10 t=10093
lu you 	路由	c=4 d=3.25396 t=10093
lu you qi 	路由器	c=3 d=1.56365 t=10093
luan ju 	亂局	c=2 d=1.07174e-09 t=10093
lun dun 	倫敦	c=2 d=2.41972e-05 t=10093
lun kuo 	輪廓	c=3 d=0.412411 t=10093
lun shu 	論述	c=1 d=2.88883e-10 t=10093
lun tan 	論壇	c=1 d=2.9497e-20 t=10093
luo ding 	螺釘	c=1 d=3.35748e-14 t=10093
luo luo 	羅羅	c=1 d=0.557106 t=10093
luo mu 	螺母	c=1 d=3.34074e-14 t=10093
lv 	率	c=1 d=0.110251 t=10093
lv guan 	旅館	c=1 d=1.00153e-18 t=10093
lv ka 	綠卡	c=6 d=0.0579653 t=10093
lv xing 	旅行	c=1 d=5.24021e-16 t=10093
ma 	嗎	c=3 d=0.0471227 t=10093
ma 	碼	c=0 d=0.0909373 t=10093
ma 	馬	c=3 d=0.532592 t=10093
ma jiang 	麻將	c=1 d=1.59391e-14 t=10093
ma ke bo luo 	馬可波羅	c=1 d=0.380983 t=10093
ma la ka shi 	馬拉喀什	c=1 d=3.86071e-10 t=10093
ma que 	麻雀	c=1 d=1.6019e-14 t=10093
ma sai ke 	馬賽克	c=4 d=4.41433e-13 t=10093
ma yun 	馬雲	c=1 d=4.05024e-15 t=10093
mai 	買	c=1 d=2.88981e-14 t=10093
mai de 	買的	c=1 d=0.00810722 t=10093
mai di xun 	麥迪遜	c=14 d=0.570609 t=10093
mai dong xi 	買東西	c=2 d=0.019589 t=10093
mai kong 	賣空	c=1 d=2.36719e-20 t=10093
mai le 	買了	c=0 d=3.11276e-07 t=10093
mai le piao 	買了票	c=1 d=3.12837e-06 t=10093
mai luo 	脈絡	c=1 d=3.74725e-12 t=10093
mai tun 	麥屯	c=1 d=9.38184e-15 t=10093
man 	慢	c=1 d=0.00909528 t=10093
man 	漫	c=1 d=1.3318e-18 t=10093
man hua 	漫畫	c=3 d=1.3994e-19 t=10093
man jing 	蔓菁	c=1 d=9.74449e-20 t=10093
man zhan 	漫展	c=1 d=0.151072 t=10093
man zu 	滿足	c=1 d=5.51844e-07 t=10093
mang 	忙	c=1 d=4.2756e-05 t=10093
mao 	毛	c=5 d=4.46984e-10 t=10093
mao 	茂	c=1 d=0.355226 t=10093
mao de 	茂德	c=1 d=5.83244e-11 t=10093
mao duan 	毛端	c=1 d=1.00796e-05 t=10093
mao dun 	矛盾	c=3 d=1.74733e-05 t=10093
mao fan 	冒犯	c=1 d=1.20987e-06 t=10093
mao yi 	貿易	c=2 d=0.0442732 t=10093
mao yi tan pan 	貿易談判	c=1 d=8.74162e-07 t=10093
mao yi zhan 	貿易戰	c=4 d=8.58924e-06 t=10093
mao ze dong 	毛澤東	c=22 d=3.2831e-09 t=10093
me 	麼	c=6 d=0.494109 t=10093
me guo 	麼國	c=2 d=4.96688e-18 t=10093
mei 	梅	c=3 d=0.790571 t=10093
mei 	每	c=3 d=0.923116 t=10093
mei 	美	c=1 d=0.202909 t=10093
mei ban 	美版	c=1 d=1.2111e-18 t=10093
mei ci 	每次	c=1 d=1.56262e-16 t=10093
mei dao 	每到	c=1 d=1.55911e-19 t=10093
mei de 	美的	c=1 d=1.42076e-14 t=10093
mei fa 	沒法	c=1 d=0.00524752 t=10093
mei feng 	每逢	c=1 d=2.33758e-19 t=10093
mei ge 	每個	c=0 d=0.0847894 t=10093
mei ge shu 	每個數	c=1 d=0.852144 t=10093
mei gu 	美股	c=3 d=4.68238e-18 t=10093
mei guang 	鎂光	c=1 d=8.38716e-20 t=10093
mei guo 	美國	c=50 d=0.955959 t=10093
mei guo de 	美國的	c=2 d=0.000320701 t=10093
mei guo fei hu dui 	美國飛虎隊	c=1 d=0.231078 t=10093
mei guo gu shi 	美國股市	c=1 d=1.45346e-17 t=10093
mei guo guo ji 	美國國籍	c=1 d=2.94108e-15 t=10093
mei guo ren 	美國人	c=1 d=3.96734e-07 t=10093
mei ju 	美劇	c=2 d=3.52349e-15 t=10093
mei li 	美麗	c=1 d=7.91513e-15 t=10093
mei li jian he zhong guo 	美利堅合衆國	c=1 d=0.00019258 t=10093
mei lian she 	美聯社	c=1 d=6.03917e-09 t=10093
mei mei 	美眉	c=1 d=0.0658748 t=10093
mei nian 	每唸	c=1 d=3.95844e-10 t=10093
mei nian 	每年	c=2 d=0.00159641 t=10093
mei ping mi 	每平米	c=1 d=2.81846e-14 t=10093
mei rang 	沒讓	c=1 d=9.40293e-12 t=10093
mei ren 	沒人	c=1 d=3.16034e-08 t=10093
mei ti 	媒體	c=3 d=3.18891e-05 t=10093
mei tian 	每天	c=2 d=0.118039 t=10093
mei wei 	每位	c=1 d=0.71177 t=10093
mei you 	沒有	c=16 d=0.00737962 t=10093
mei you shen me 	沒有什麼	c=1 d=1.94079e-07 t=10093
mei you yong 	沒有用	c=1 d=3.12294e-15 t=10093
mei yuan 	美元	c=6 d=0.621765 t=10093
mei yue 	每月	c=1 d=8.57728e-19 t=10093
mei zhou 	每週	c=1 d=0.0898153 t=10093
men 	們	c=5 d=1.73152e-05 t=10093
men 	門	c=0 d=0.0106992 t=10093
men piao 	門票	c=1 d=1.48615e-14 t=10093
meng 	萌	c=1 d=1.06843e-14 t=10093
meng huan 	夢幻	c=3 d=5.34644e-16 t=10093
meng huang 	夢黃	c=1 d=1.80706e-20 t=10093
meng mian 	蒙面	c=4 d=5.15464e-08 t=10093
meng mian fa 	蒙面法	c=1 d=6.87757e-09 t=10093
mi gong 	迷宮	c=1 d=0.332871 t=10093
mi ma 	密碼	c=3 d=0.752014 t=10093
mi ni 	迷你	c=1 d=1.78385e-15 t=10093
mi ti 	謎題	c=1 d=1.17755e-11 t=10093
mian 	麪	c=0 d=3.43534e-20 t=10093
mian bei 	棉被	c=1 d=2.83259e-14 t=10093
mian bu 	面部	c=1 d=7.63899e-09 t=10093
mian dui 	面對	c=1 d=1.03435e-15 t=10093
mian jing 	面經	c=3 d=0.151238 t=10093
mian shi 	面試	c=5 d=0.217562 t=10093
mian shi ti 	麪屍體	c=1 d=3.45256e-19 t=10093
mian shou 	免收	c=1 d=0.0164078 t=10093
miao 	喵	c=1 d=1.0631e-14 t=10093
mie wang 	滅亡	c=1 d=1.00378e-15 t=10093
min 	皿	c=1 d=7.41828e-17 t=10093
min jian 	民間	c=2 d=2.68657e-09 t=10093
min zhu 	民主	c=1 d=3.10578e-09 t=10093
min zhu dang 	民主黨	c=1 d=0.00052611 t=10093
min zu 	民族	c=1 d=3.37202e-06 t=10093
ming 	名	c=1 d=2.41213e-06 t=10093
ming 	明	c=3 d=0.784207 t=10093
ming 	鳴	c=2 d=0.216536 t=10093
ming bai 	明白	c=1 d=6.16326e-13 t=10093
ming ci 	名詞	c=1 d=3.42298e-06 t=10093
ming e 	名額	c=1 d=0.00169512 t=10093
ming ling 	命令	c=1 d=4.76612e-18 t=10093
ming ming 	明明	c=3 d=0.463385 t=10093
ming nian 	明年	c=1 d=8.74757e-15 t=10093
ming que 	明確	c=1 d=2.28423e-13 t=10093
ming ri 	明日	c=1 d=1.25749e-19 t=10093
mo 	莫	c=3 d=1.65736e-07 t=10093
mo er ben 	墨爾本	c=2 d=6.2349e-20 t=10093
mo fa 	魔法	c=2 d=0.360595 t=10093
mo fang 	模仿	c=1 d=0.358796 t=10093
mo lei 	莫雷	c=5 d=9.31055e-07 t=10093
mo ni qi 	模擬器	c=2 d=0.302147 t=10093
mo ren 	默認	c=2 d=3.51202e-14 t=10093
mo shi 	模式	c=2 d=0.810584 t=10093
mo shu 	魔術	c=2 d=2.08e-14 t=10093
mo si ke 	莫斯科	c=1 d=3.72083e-17 t=10093
mo wang 	魔王	c=1 d=1.87047e-14 t=10093
mou 	某	c=2 d=2.66443e-17 t=10093
mou wei 	某位	c=2 d=8.74311e-09 t=10093
mou xie 	某些	c=1 d=5.25109e-11 t=10093
mou zhong 	某種	c=1 d=4.97008e-11 t=10093
mu biao 	目標	c=3 d=0.289931 t=10093
mu di 	目的	c=1 d=2.79574e-07 t=10093
mu qian 	目前	c=11 d=0.239155 t=10093
mu tong 	木桶	c=0 d=1.97214e-20 t=10093
mu tong li 	木桶裏	c=1 d=1.98202e-19 t=10093
na 	吶	c=2 d=0.737621 t=10093
na 	拿	c=1 d=8.87827e-13 t=10093
na 	那	c=5 d=0.00535354 t=10093
na chu 	拿出	c=1 d=6.65821e-10 t=10093
na dao 	拿到	c=9 d=0.23705 t=10093
na ge 	那個	c=1 d=6.57718e-13 t=10093
na ji ge 	那幾個	c=1 d=1.70832e-06 t=10093
na jia 	哪家	c=1 d=2.70933e-20 t=10093
na jiu shi 	那就是	c=2 d=3.58743e-12 t=10093
na le 	哪了	c=1 d=6.2596e-19 t=10093
na me 	那麼	c=2 d=0.00427488 t=10093
na me hao 	那麼好	c=1 d=0.0259911 t=10093
na ni 	納尼	c=1 d=6.29098e-19 t=10093
na pa 	哪怕	c=1 d=1.1178e-16 t=10093
na pa shi 	哪怕是	c=1 d=4.70331e-09 t=10093
na shi hou 	那時候	c=2 d=7.11071e-05 t=10093
na xie 	那些	c=1 d=9.56648e-09 t=10093
na yang 	那樣	c=2 d=1.72103e-05 t=10093
na yi tao 	那一套	c=1 d=0.034562 t=10093
na you 	那有	c=1 d=1.16263e-08 t=10093
na zhong 	那種	c=3 d=2.20918e-11 t=10093
nai zhi 	乃至	c=2 d=3.98723e-07 t=10093
nan 	男	c=5 d=0.820349 t=10093
nan 	難	c=3 d=5.72164e-11 t=10093
nan dao 	難道	c=1 d=1.32448e-12 t=10093
nan de yi jian 	難得一見	c=1 d=0.00210172 t=10093
nan fang 	南方	c=4 d=2.18419e-06 t=10093
nan guo 	難過	c=1 d=0.222017 t=10093
nan hai 	男孩	c=2 d=7.64897e-05 t=10093
nan jing 	南京	c=9 d=9.38098e-19 t=10093
nan min 	難民	c=1 d=1.71245e-05 t=10093
nan ming 	南明	c=1 d=1.70391e-05 t=10093
nan ning 	南寧	c=1 d=2.53753e-14 t=10093
nan ren 	男人	c=1 d=0.000608204 t=10093
nan sheng 	男生	c=9 d=1.35303e-05 t=10093
nan tong 	男童	c=1 d=6.06737e-05 t=10093
nan yi 	難以	c=2 d=5.18475e-08 t=10093
nan yi xiang xiang 	難以想象	c=1 d=3.6743e-16 t=10093
ne 	呢	c=9 d=0.843665 t=10093
nei 	內	c=5 d=8.3929e-08 t=10093
nei cun 	內存	c=1 d=8.0181e-20 t=10093
nei rong 	內容	c=7 d=0.310171 t=10093
nei zheng 	內政	c=1 d=9.68599e-08 t=10093
nen 	嫩	c=1 d=1.59858e-19 t=10093
neng 	能	c=29 d=0.561007 t=10093
neng gou 	能夠	c=1 d=3.56449e-12 t=10093
neng jiang 	能降	c=1 d=5.92462e-19 t=10093
neng li 	能力	c=3 d=2.04844e-06 t=10093
neng you 	能有	c=1 d=2.09808e-12 t=10093
ni 	你	c=28 d=0.211729 t=10093
ni dai biao 	你代表	c=1 d=1.4595e-07 t=10093
ni de 	你的	c=4 d=2.15516 t=10093
ni de hai zi 	你的孩子	c=2 d=1.38154 t=10093
ni hao 	你好	c=3 d=0.778801 t=10093
ni ke yi 	你可以	c=1 d=7.60736e-19 t=10093
ni men 	你們	c=5 d=1.5851 t=10093
ni ming 	匿名	c=2 d=9.41616e-20 t=10093
ni shang ban 	你上班	c=1 d=6.41152e-07 t=10093
ni shi 	你是	c=3 d=3.50057e-05 t=10093
ni shuo de 	你說的	c=1 d=8.63817e-14 t=10093
ni wei shen me 	你爲什麼	c=1 d=0.0335406 t=10093
ni yuan lai 	你原來	c=1 d=9.59288e-12 t=10093
ni zhe 	逆着	c=1 d=6.74713e-19 t=10093
nian 	唸	c=1 d=3.91906e-10 t=10093
nian 	年	c=71 d=2.40227 t=10093
nian di 	年底	c=1 d=0.0765355 t=10093
nian di qian 	年底前	c=1 d=0.082085 t=10093
nian ji 	年級	c=1 d=1.11185e-12 t=10093
nian jian 	年間	c=0 d=2.96963e-12 t=10093
nian ling 	年齡	c=4 d=0.162026 t=10093
nian qian 	年前	c=0 d=4.34466e-18 t=10093
nian xin 	年薪	c=1 d=5.13732e-18 t=10093
ning 	寧	c=1 d=3.34824e-11 t=10093
ning ke 	寧可	c=0 d=2.62658e-09 t=10093
ning ke ni 	寧可你	c=1 d=2.63974e-08 t=10093
niu bi 	紐幣	c=5 d=0.297374 t=10093
niu xi lan 	紐西蘭	c=1 d=5.22846e-19 t=10093
nong fu 	農夫	c=1 d=1.67216e-19 t=10093
